92	Union{Nothing, Int64}"263, 33, 95, 271, 270, 93"	"113.807, 43.5331, 190.818, 174.449, 285.392, 198.668"	"1138.07, 435.331, 1908.18, 1744.49, 2853.92, 1986.68"	"49.9458, 277.228, 149.334, 39.9993, 192.737, 155.221"	1000.0	1010.0	1.0332411995996337e6
93	Union{Nothing, Int64}"263, 92, 273, 94, 221, 265, 270, 132, 165"	"100.671, 198.668, 127.924, 47.9741, 31.3472, 292.782, 5.34607, 141.762, 382.211"	"1006.71, 1986.68, 1279.24, 479.741, 313.472, 2927.82, 53.4607, 1417.62, 3822.11"	"129.945, 155.221, 127.098, 121.108, 353.171, 418.001, 250.018, 165.517, 483.244"	1000.0	1010.0	919489.3192984691
94	Union{Nothing, Int64}"273, 34, 93, 263"	"136.27, 53.4285, 47.9741, 115.148"	"1362.7, 534.285, 479.741, 1151.48"	"48.4412, 127.267, 121.108, 49.9458"	1000.0	1010.0	964861.0350769808
95	Union{Nothing, Int64}"33, 97, 51, 52, 92, 270"	"19.7009, 99.6383, 75.9943, 50.5704, 190.818, 131.971"	"197.009, 996.383, 759.943, 505.704, 1908.18, 1319.71"	"261.536, 106.921, 92.2515, 108.442, 149.334, 171.493"	1000.0	1010.0	201598.88205019943
96	Union{Nothing, Int64}"219, 27, 218, 99, 212, 222, 225"	"9.87194, 182.791, 156.741, 12.4547, 141.39, 36.5775, 78.3951"	"98.7194, 1827.91, 1567.41, 124.547, 1413.9, 365.775, 783.951"	"317.049, 120.017, 161.242, 356.39, 67.0075, 316.507, 315.152"	1000.0	1010.0	371449.01985482685
97	Union{Nothing, Int64}"33, 27, 51, 219, 95"	"141.101, 79.9683, 101.529, 94.4449, 99.6383"	"1411.01, 799.683, 1015.29, 944.449, 996.383"	"190.066, 271.017, 28.8772, 47.3394, 106.921"	1000.0	1010.0	1.5320439545180842e6
98	Union{Nothing, Int64}"112, 269, 63, 216, 99, 24, 226, 268"	"148.994, 8.37464, 24.7158, 134.06, 8.7724, 62.5776, 73.5524, 64.3325"	"1489.94, 83.7464, 247.158, 1340.6, 87.724, 625.776, 735.524, 643.325"	"131.594, 129.031, 151.053, 140.428, 240.43, 154.952, 108.429, 99.1138"	1000.0	1010.0	104972.72499687271
99	Union{Nothing, Int64}"112, 98, 228, 214, 218, 96, 225, 226, 227"	"206.023, 8.7724, 66.007, 51.1239, 58.8362, 12.4547, 35.0122, 48.6254, 267.845"	"2060.23, 87.724, 660.07, 511.239, 588.362, 124.547, 350.122, 486.254, 2678.45"	"130.977, 240.43, 213.571, 315.533, 361.993, 356.39, 77.8356, 197.018, 44.9449"	1000.0	1010.0	143458.57329516602
100	Union{Nothing, Int64}"103, 30, 101"	"165.462, 124.579, 158.151"	"1654.62, 1245.79, 1581.51"	"127.953, 94.0, 72.8344"	1000.0	1010.0	1.0294813785699545e6
101	Union{Nothing, Int64}"103, 100, 109, 45, 26, 30"	"72.0565, 158.151, 8.24611, 247.04, 28.8604, 39.7633"	"720.565, 1581.51, 82.4611, 2470.4, 288.604, 397.633"	"107.733, 72.8344, 222.461, 32.4612, 294.991, 160.345"	1000.0	1010.0	1.0109158887290055e6
102	Union{Nothing, Int64}"105, 106, 229, 230, 70, 73"	"9.7267, 171.657, 91.8114, 2.69166, 2.67307, 188.423"	"97.267, 1716.57, 918.114, 26.9166, 26.7307, 1884.23"	"117.574, 37.6494, 32.5986, 73.2901, 286.256, 134.69"	1000.0	1010.0	8693.702520391922
103	Union{Nothing, Int64}"228, 30, 109, 63, 64, 100, 101, 104, 138"	"53.6978, 2.70242, 120.858, 21.3169, 207.639, 165.462, 72.0565, 51.3383, 14.8844"	"536.978, 27.0242, 1208.58, 213.169, 2076.39, 1654.62, 720.565, 513.383, 148.844"	"172.467, 216.832, 192.51, 257.841, 79.9312, 127.953, 107.733, 88.459, 263.223"	1000.0	1010.0	847195.2694615958
104	Union{Nothing, Int64}"228, 103, 64, 112"	"139.685, 51.3383, 210.067, 173.943"	"1396.85, 513.383, 2100.67, 1739.43"	"142.864, 88.459, 54.9181, 151.344"	1000.0	1010.0	9492.831235573161
105	Union{Nothing, Int64}"106, 69, 102, 70, 108, 26, 107"	"78.1048, 255.197, 9.7267, 24.2959, 155.102, 104.038, 110.894"	"781.048, 2551.97, 97.267, 242.959, 1551.02, 1040.38, 1108.94"	"80.4792, 236.597, 117.574, 223.166, 358.062, 195.651, 41.4432"	1000.0	1010.0	40667.81438469095
106	Union{Nothing, Int64}"26, 229, 102, 105, 107"	"24.3984, 34.0918, 171.657, 78.1048, 113.554"	"243.984, 340.918, 1716.57, 781.048, 1135.54"	"130.626, 68.2812, 37.6494, 80.4792, 40.5092"	1000.0	1010.0	1.1882499090313052e6
107	Union{Nothing, Int64}"26, 106, 105"	"115.119, 113.554, 110.894"	"1151.19, 1135.54, 1108.94"	"156.671, 40.5092, 41.4432"	1000.0	1010.0	1.114043662653425e6
108	Union{Nothing, Int64}"105, 328, 69, 26, 117, 199, 1"	"155.102, 254.298, 44.1379, 80.0047, 546.797, 581.801, 356.322"	"1551.02, 2542.98, 441.379, 800.047, 5467.97, 5818.01, 3563.22"	"358.062, 1007.7, 297.545, 478.533, 357.2, 558.229, 511.0"	1000.0	1010.0	952678.4546080232
109	Union{Nothing, Int64}"336, 63, 233, 45, 111, 110, 119, 103, 101"	"66.1129, 51.4565, 67.4021, 13.4894, 31.1152, 122.357, 52.7335, 120.858, 8.24611"	"661.129, 514.565, 674.021, 134.894, 311.152, 1223.57, 527.335, 1208.58, 82.4611"	"165.986, 174.063, 156.339, 195.484, 154.998, 138.177, 136.671, 192.51, 222.461"	1000.0	1010.0	224057.06258015812
110	Union{Nothing, Int64}"137, 63, 109, 232, 233"	"134.697, 110.965, 122.357, 29.284, 102.769"	"1346.97, 1109.65, 1223.57, 292.84, 1027.69"	"106.381, 156.016, 138.177, 149.907, 107.355"	1000.0	1010.0	161592.5433964627
111	Union{Nothing, Int64}"109, 336, 26, 1, 45, 119"	"31.1152, 193.366, 56.139, 30.9076, 77.1138, 293.679"	"311.152, 1933.66, 561.39, 309.076, 771.138, 2936.79"	"154.998, 44.3556, 373.641, 348.167, 75.0998, 44.7684"	1000.0	1010.0	197484.13069281238
112	Union{Nothing, Int64}"104, 64, 63, 98, 99, 228"	"173.943, 1.92565, 97.2637, 148.994, 206.023, 40.6622"	"1739.43, 19.2565, 972.637, 1489.94, 2060.23, 406.622"	"151.344, 144.627, 176.777, 131.594, 130.977, 268.129"	1000.0	1010.0	1.1444828945726468e6
113	Union{Nothing, Int64}"29, 244, 114, 238, 242"	"111.465, 155.974, 68.235, 145.886, 22.7328"	"1114.65, 1559.74, 682.35, 1458.86, 227.328"	"147.122, 93.9042, 144.838, 109.659, 152.03"	1000.0	1010.0	80644.6047513287
114	Union{Nothing, Int64}"29, 113, 238, 115, 141, 142"	"58.1584, 68.235, 25.6234, 114.357, 111.5, 156.64"	"581.584, 682.35, 256.234, 1143.57, 1115.0, 1566.4"	"164.806, 144.838, 194.805, 152.013, 155.0, 105.0"	1000.0	1010.0	113285.46337662444
115	Union{Nothing, Int64}"29, 258, 116, 114, 142"	"139.037, 136.468, 125.07, 114.357, 22.8345"	"1390.37, 1364.68, 1250.7, 1143.57, 228.345"	"139.086, 118.33, 147.167, 152.013, 185.884"	1000.0	1010.0	2.232681676986689e6
116	Union{Nothing, Int64}"29, 115, 15, 236, 258, 65, 239"	"45.1712, 125.07, 82.7213, 25.1197, 9.28186, 137.986, 114.5"	"451.712, 1250.7, 827.213, 251.197, 92.8186, 1379.86, 1145.0"	"233.42, 147.167, 167.287, 213.551, 158.619, 123.0, 118.0"	1000.0	1010.0	2.270027113244397e6
117	Union{Nothing, Int64}"328, 108, 69, 196, 200"	"127.313, 546.797, 217.984, 179.505, 411.483"	"1273.13, 5467.97, 2179.84, 1795.05, 4114.83"	"748.943, 357.2, 375.682, 545.132, 158.405"	1000.0	1010.0	5.0715424370220285e6
118	Union{Nothing, Int64}"232, 4, 3, 235, 236"	"97.9512, 109.957, 84.2725, 93.261, 16.5294"	"979.512, 1099.57, 842.725, 932.61, 165.294"	"113.0, 82.0792, 106.0, 106.042, 134.826"	1000.0	1010.0	197467.75156583963
119	Union{Nothing, Int64}"109, 111, 233, 1, 2, 234"	"52.7335, 293.679, 103.208, 8.47575, 159.692, 149.735"	"527.335, 2936.79, 1032.08, 84.7575, 1596.92, 1497.35"	"136.671, 44.7684, 223.088, 370.558, 241.152, 189.695"	1000.0	1010.0	638067.1468936931
120	Union{Nothing, Int64}"257, 235, 65, 66, 137, 237, 216"	"68.557, 40.9549, 142.461, 49.1105, 36.761, 130.802, 42.9221"	"685.57, 409.549, 1424.61, 491.105, 367.61, 1308.02, 429.221"	"123.004, 164.757, 135.724, 174.774, 179.388, 112.071, 154.871"	1000.0	1010.0	257729.41082306323
121	Union{Nothing, Int64}"232, 234, 122, 233, 13, 4"	"60.5117, 242.651, 235.496, 77.5666, 125.465, 156.436"	"605.117, 2426.51, 2354.96, 775.666, 1254.65, 1564.36"	"138.0, 244.401, 379.075, 184.859, 274.089, 156.78"	1000.0	1010.0	1.4066924279949826e6
122	Union{Nothing, Int64}"234, 2, 199, 121, 240, 243, 13"	"272.988, 174.88, 239.215, 235.496, 458.005, 49.9541, 301.834"	"2729.88, 1748.8, 2392.15, 2354.96, 4580.05, 499.541, 3018.34"	"573.838, 822.869, 1482.3, 379.075, 526.233, 390.155, 270.002"	1000.0	1010.0	618714.3735519138
123	Union{Nothing, Int64}"166, 143, 179, 167, 170, 124"	"2.61374, 158.59, 156.973, 72.468, 153.469, 41.5791"	"26.1374, 1585.9, 1569.73, 724.68, 1534.69, 415.791"	"231.138, 111.319, 142.004, 160.206, 90.0056, 164.201"	1000.0	1010.0	221029.0510845768
124	Union{Nothing, Int64}"166, 123, 148, 147, 285, 170, 153"	"74.6178, 41.5791, 16.2328, 131.924, 7.86955, 100.803, 96.0067"	"746.178, 415.791, 162.328, 1319.24, 78.6955, 1008.03, 960.067"	"146.455, 164.201, 160.655, 94.0, 167.242, 130.311, 139.058"	1000.0	1010.0	191717.79889864754
125	Union{Nothing, Int64}"330, 282, 8, 127, 151, 281, 19"	"308.288, 49.8633, 16.3261, 0.242161, 56.0189, 68.828, 200.347"	"3082.88, 498.633, 163.261, 2.42161, 560.189, 688.28, 2003.47"	"120.934, 80.2258, 169.323, 176.502, 124.025, 73.0093, 81.3923"	1000.0	1010.0	46272.77597738162
126	Union{Nothing, Int64}"40, 42, 128, 280, 251, 252"	"219.937, 102.106, 20.7278, 237.702, 98.1962, 75.2992"	"2199.37, 1021.06, 207.278, 2377.02, 981.962, 752.992"	"131.042, 449.444, 435.426, 195.479, 95.5249, 186.55"	1000.0	1010.0	926527.0779277184
127	Union{Nothing, Int64}"125, 330, 279, 151, 155, 130, 283, 286"	"0.242161, 52.7023, 60.3383, 166.967, 120.042, 78.5519, 91.1552, 47.1722"	"2.42161, 527.023, 603.383, 1669.67, 1200.42, 785.519, 911.552, 471.722"	"176.502, 259.515, 227.178, 77.9315, 150.243, 137.713, 110.368, 163.38"	1000.0	1010.0	820198.5607209732
128	Union{Nothing, Int64}"260, 42, 280, 41, 18, 129, 126"	"93.9969, 315.368, 6.7327, 25.4349, 199.59, 133.429, 20.7278"	"939.969, 3153.68, 67.327, 254.349, 1995.9, 1334.29, 207.278"	"411.902, 69.6861, 581.814, 111.457, 51.7857, 334.22, 435.426"	1000.0	1010.0	1.4940603600220883e6
129	Union{Nothing, Int64}"260, 128, 277, 261, 18, 130, 278"	"250.49, 133.429, 38.6792, 21.5603, 3.35887, 145.432, 162.589"	"2504.9, 1334.29, 386.792, 215.603, 33.5887, 1454.32, 1625.89"	"92.6553, 334.22, 183.535, 268.263, 373.15, 260.048, 132.0"	1000.0	1010.0	1.2899319574242972e6
130	Union{Nothing, Int64}"281, 278, 151, 127, 18, 279, 282, 129"	"11.9445, 19.7348, 76.9685, 78.5519, 98.3435, 157.451, 30.4151, 145.432"	"119.445, 197.348, 769.685, 785.519, 983.435, 1574.51, 304.151, 1454.32"	"223.181, 259.031, 148.025, 137.713, 190.602, 135.207, 194.988, 260.048"	1000.0	1010.0	294999.0220522147
131	Union{Nothing, Int64}"255, 10, 135, 253, 12, 136"	"173.41, 102.059, 26.3317, 55.1859, 292.456, 90.9086"	"1734.1, 1020.59, 263.317, 551.859, 2924.56, 909.086"	"131.848, 105.019, 261.048, 171.026, 188.138, 259.494"	1000.0	1010.0	36590.961432334734
132	Union{Nothing, Int64}"273, 93, 164, 275, 165, 181"	"246.934, 141.762, 301.459, 110.129, 1.67317, 86.567"	"2469.34, 1417.62, 3014.59, 1101.29, 16.7317, 865.67"	"69.3863, 165.517, 157.035, 133.843, 559.047, 168.19"	1000.0	1010.0	582575.2735437748
133	Union{Nothing, Int64}"330, 134, 156, 154"	"189.503, 119.83, 190.717, 52.4933"	"1895.03, 1198.3, 1907.17, 524.933"	"177.589, 113.745, 95.5092, 120.507"	1000.0	1010.0	1.7491644675713766e6
134	Union{Nothing, Int64}"330, 133, 154, 155"	"155.872, 119.83, 112.083, 113.122"	"1558.72, 1198.3, 1120.83, 1131.22"	"124.0, 113.745, 94.5939, 140.032"	1000.0	1010.0	1.7938580278364436e6
135	Union{Nothing, Int64}"266, 141, 255, 12, 142, 131, 267"	"147.401, 67.1143, 181.701, 14.2904, 194.792, 26.3317, 124.55"	"1474.01, 671.143, 1817.01, 142.904, 1947.92, 263.317, 1245.5"	"247.202, 133.0, 132.098, 415.646, 157.509, 261.048, 324.58"	1000.0	1010.0	169612.55484287947
136	Union{Nothing, Int64}"334, 131, 253, 11, 12, 20"	"104.723, 90.9086, 128.204, 61.3708, 110.018, 72.406"	"1047.23, 909.086, 1282.04, 613.708, 1100.18, 724.06"	"107.005, 259.494, 152.634, 200.803, 199.361, 129.495"	1000.0	1010.0	339453.6321227704
137	Union{Nothing, Int64}"235, 120, 63, 110, 232, 237"	"136.883, 36.761, 19.5929, 134.697, 72.5808, 109.731"	"1368.83, 367.61, 195.929, 1346.97, 725.808, 1097.31"	"116.349, 179.388, 211.4, 106.381, 115.0, 151.327"	1000.0	1010.0	2.3624202358289734e6
138	Union{Nothing, Int64}"103, 228, 231, 30, 31, 73, 215"	"14.8844, 103.39, 25.2496, 79.1014, 28.0929, 72.4341, 135.587"	"148.844, 1033.9, 252.496, 791.014, 280.929, 724.341, 1355.87"	"263.223, 112.819, 163.728, 156.221, 154.204, 170.88, 32.9103"	1000.0	1010.0	1.8079455874062423e6
139	Union{Nothing, Int64}"270, 226, 227, 52, 140, 224, 223"	"77.9753, 127.25, 56.2959, 83.6912, 28.0236, 31.4951, 37.447"	"779.753, 1272.5, 562.959, 836.912, 280.236, 314.951, 374.47"	"198.091, 108.297, 100.241, 101.589, 181.777, 94.5634, 95.8463"	1000.0	1010.0	434116.81104904437
140	Union{Nothing, Int64}"270, 139, 226, 268, 221, 269"	"89.1367, 28.0236, 13.3491, 91.3294, 39.4088, 118.129"	"891.367, 280.236, 133.491, 913.294, 394.088, 1181.29"	"145.728, 181.777, 78.5045, 43.5168, 216.413, 50.8772"	1000.0	1010.0	414558.29746402754
141	Union{Nothing, Int64}"114, 238, 254, 255, 142, 135"	"111.5, 140.0, 117.759, 31.5419, 44.5645, 67.1143"	"1115.0, 1400.0, 1177.59, 315.419, 445.645, 671.143"	"155.0, 118.0, 125.0, 174.977, 187.216, 133.0"	1000.0	1010.0	235913.3428101782
142	Union{Nothing, Int64}"114, 141, 135, 115, 258, 267"	"156.64, 44.5645, 194.792, 22.8345, 149.529, 85.2829"	"1566.4, 445.645, 1947.92, 228.345, 1495.29, 852.829"	"105.0, 187.216, 157.509, 185.884, 193.041, 241.075"	1000.0	1010.0	278415.23861864256
143	Union{Nothing, Int64}"289, 166, 293, 179, 144, 123"	"126.633, 141.983, 50.7434, 24.2517, 47.2513, 158.59"	"1266.33, 1419.83, 507.434, 242.517, 472.513, 1585.9"	"115.974, 127.675, 159.665, 240.352, 191.755, 111.319"	1000.0	1010.0	294327.232236102
144	Union{Nothing, Int64}"289, 143, 332, 166, 163, 290"	"166.572, 47.2513, 117.177, 55.4347, 193.368, 60.1958"	"1665.72, 472.513, 1171.77, 554.347, 1933.68, 601.958"	"148.661, 191.755, 283.736, 132.563, 114.756, 217.23"	1000.0	1010.0	254292.0333962404
145	Union{Nothing, Int64}"287, 337, 146, 159, 162"	"140.88, 144.255, 158.215, 105.401, 16.4386"	"1408.8, 1442.55, 1582.15, 1054.01, 164.386"	"161.31, 105.0, 172.0, 114.529, 184.838"	1000.0	1010.0	19748.156182453968
146	Union{Nothing, Int64}"287, 145, 337, 150, 158, 291, 332, 163"	"12.2869, 158.215, 103.455, 3.98201, 32.389, 203.567, 225.548, 31.3374"	"122.869, 1582.15, 1034.55, 39.8201, 323.89, 2035.67, 2255.48, 313.374"	"242.992, 172.0, 201.517, 267.599, 292.207, 177.294, 144.734, 307.508"	1000.0	1010.0	31196.6622482393
147	Union{Nothing, Int64}"277, 278, 148, 279, 285, 124"	"20.7794, 81.9309, 117.924, 38.2411, 113.558, 131.924"	"207.794, 819.309, 1179.24, 382.411, 1135.58, 1319.24"	"190.032, 150.03, 131.004, 193.073, 139.004, 94.0"	1000.0	1010.0	2.0394758278939843e6
148	Union{Nothing, Int64}"277, 147, 276, 167, 124, 170"	"123.504, 117.924, 121.699, 9.42569, 16.2328, 107.304"	"1235.04, 1179.24, 1216.99, 94.2569, 162.328, 1073.04"	"145.169, 131.004, 126.004, 161.4, 160.655, 102.005"	1000.0	1010.0	2.0715940362638885e6
149	Union{Nothing, Int64}"331, 150, 158, 288"	"63.2836, 186.929, 91.3871, 84.804"	"632.836, 1869.29, 913.871, 848.04"	"180.693, 142.042, 167.601, 154.353"	1000.0	1010.0	2.4453746193392808e6
150	Union{Nothing, Int64}"331, 149, 337, 157, 146, 158"	"158.425, 186.929, 159.261, 11.665, 3.98201, 52.6076"	"1584.25, 1869.29, 1592.61, 116.65, 39.8201, 526.076"	"120.075, 142.042, 100.0, 150.602, 267.599, 202.628"	1000.0	1010.0	2.48178389414059e6
151	Union{Nothing, Int64}"125, 127, 130, 282"	"56.0189, 166.967, 76.9685, 146.915"	"560.189, 1669.67, 769.685, 1469.15"	"124.025, 77.9315, 148.025, 54.3246"	1000.0	1010.0	254874.6065218919
152	Union{Nothing, Int64}"285, 161, 286, 284, 162, 153"	"68.8698, 50.7003, 26.2729, 123.708, 94.5627, 108.424"	"688.698, 507.003, 262.729, 1237.08, 945.627, 1084.24"	"143.283, 125.0, 124.0, 131.381, 147.787, 109.073"	1000.0	1010.0	1.8246265155837657e6
153	Union{Nothing, Int64}"285, 152, 161, 166, 124"	"110.418, 108.424, 0.432196, 140.238, 96.0067"	"1104.18, 1084.24, 4.32196, 1402.38, 960.067"	"97.0, 109.073, 162.856, 110.136, 139.058"	1000.0	1010.0	1.85128007273184e6
154	Union{Nothing, Int64}"134, 156, 157, 159, 133, 155, 284"	"112.083, 125.544, 77.5334, 21.8654, 52.4933, 58.5937, 82.1879"	"1120.83, 1255.44, 775.334, 218.654, 524.933, 585.937, 821.879"	"94.5939, 63.1506, 123.179, 191.175, 120.507, 187.8, 269.674"	1000.0	1010.0	336437.9369736514
155	Union{Nothing, Int64}"134, 154, 127, 330, 283, 284"	"113.122, 58.5937, 120.042, 49.082, 132.646, 22.107"	"1131.22, 585.937, 1200.42, 490.82, 1326.46, 221.07"	"140.032, 187.8, 150.243, 185.043, 110.318, 163.893"	1000.0	1010.0	368351.29615536076
156	Union{Nothing, Int64}"133, 331, 157, 154"	"190.717, 208.678, 65.0496, 125.544"	"1907.17, 2086.78, 650.496, 1255.44"	"95.5092, 119.541, 135.429, 63.1506"	1000.0	1010.0	1.268345791597622e6
157	Union{Nothing, Int64}"331, 150, 337, 159, 156, 154"	"110.417, 11.665, 91.4729, 125.677, 65.0496, 77.5334"	"1104.17, 116.65, 914.729, 1256.77, 650.496, 775.334"	"118.038, 150.602, 120.337, 125.144, 135.429, 123.179"	1000.0	1010.0	47257.47278039952
158	Union{Nothing, Int64}"288, 291, 150, 149, 146"	"218.812, 298.393, 52.6076, 91.3871, 32.389"	"2188.12, 2983.93, 526.076, 913.871, 323.89"	"85.3756, 124.193, 202.628, 167.601, 292.207"	1000.0	1010.0	367318.93852657685
159	Union{Nothing, Int64}"337, 145, 284, 157, 162, 154"	"11.3236, 105.401, 143.371, 125.677, 115.941, 21.8654"	"113.236, 1054.01, 1433.71, 1256.77, 1159.41, 218.654"	"162.641, 114.529, 159.625, 125.144, 153.056, 191.175"	1000.0	1010.0	55155.40944016352
160	Union{Nothing, Int64}"297, 57, 183, 61, 192, 165, 274"	"345.971, 74.4367, 410.832, 160.939, 130.374, 88.0412, 304.089"	"3459.71, 744.367, 4108.32, 1609.39, 1303.74, 880.412, 3040.89"	"502.159, 522.551, 250.108, 482.412, 718.165, 383.047, 480.114"	1000.0	1010.0	447068.7136352137
161	Union{Nothing, Int64}"287, 162, 153, 152, 163, 166"	"61.4982, 108.657, 0.432196, 50.7003, 123.506, 119.418"	"614.982, 1086.57, 4.32196, 507.003, 1235.06, 1194.18"	"120.83, 107.079, 162.856, 125.0, 84.0238, 149.091"	1000.0	1010.0	1.3977021217483713e6
162	Union{Nothing, Int64}"287, 161, 284, 159, 145, 152"	"120.461, 108.657, 46.9564, 115.941, 16.4386, 94.5627"	"1204.61, 1086.57, 469.564, 1159.41, 164.386, 945.627"	"79.0063, 107.079, 125.515, 153.056, 184.838, 147.787"	1000.0	1010.0	1.3715875467406379e6
163	Union{Nothing, Int64}"332, 161, 144, 146, 166, 287"	"90.8076, 123.506, 193.368, 31.3374, 4.56106, 171.514"	"908.076, 1235.06, 1933.68, 313.374, 45.6106, 1715.14"	"221.326, 84.0238, 114.756, 307.508, 181.395, 107.201"	1000.0	1010.0	207208.1795916136
164	Union{Nothing, Int64}"183, 165, 132, 275"	"318.386, 213.896, 301.459, 135.49"	"3183.86, 2138.96, 3014.59, 1354.9"	"179.471, 439.769, 157.035, 179.226"	1000.0	1010.0	3.928761248372238e6
165	Union{Nothing, Int64}"183, 164, 132, 93, 160, 37, 264, 266, 265, 274"	"75.8254, 213.896, 1.67317, 382.211, 88.0412, 342.486, 5.80808, 184.113, 31.8623, 259.283"	"758.254, 2138.96, 16.7317, 3822.11, 880.412, 3424.86, 58.0808, 1841.13, 318.623, 2592.83"	"496.315, 439.769, 559.047, 483.244, 383.047, 493.105, 534.649, 675.598, 509.755, 366.38"	1000.0	1010.0	3.7096552060450646e6
166	Union{Nothing, Int64}"161, 163, 144, 123, 124, 153, 143"	"119.418, 4.56106, 55.4347, 2.61374, 74.6178, 140.238, 141.983"	"1194.18, 45.6106, 554.347, 26.1374, 746.178, 1402.38, 1419.83"	"149.091, 181.395, 132.563, 231.138, 146.455, 110.136, 127.675"	1000.0	1010.0	249298.73678987232
167	Union{Nothing, Int64}"276, 148, 296, 179, 168, 123, 170"	"126.483, 9.42569, 119.94, 59.0662, 2.6774, 72.468, 97.094"	"1264.83, 94.2569, 1199.4, 590.662, 26.774, 724.68, 970.94"	"98.0459, 161.4, 134.034, 142.088, 195.29, 160.206, 130.096"	1000.0	1010.0	62389.52673231042
168	Union{Nothing, Int64}"294, 192, 169, 179, 171, 296, 167"	"202.066, 137.452, 27.5652, 123.988, 144.793, 203.131, 2.6774"	"2020.66, 1374.52, 275.652, 1239.88, 1447.93, 2031.31, 26.774"	"114.726, 316.128, 164.149, 128.004, 299.132, 146.003, 195.29"	1000.0	1010.0	164040.68448997103
169	Union{Nothing, Int64}"294, 168, 295, 179, 292, 293"	"150.822, 27.5652, 47.5639, 137.219, 70.4966, 170.501"	"1508.22, 275.652, 475.639, 1372.19, 704.966, 1705.01"	"156.157, 164.149, 304.109, 105.005, 258.956, 138.058"	1000.0	1010.0	105653.54119407604
170	Union{Nothing, Int64}"148, 124, 167, 123"	"107.304, 100.803, 97.094, 153.469"	"1073.04, 1008.03, 970.94, 1534.69"	"102.005, 130.311, 130.096, 90.0056"	1000.0	1010.0	1.69247078123738e6
171	Union{Nothing, Int64}"274, 38, 168, 192, 296"	"211.095, 251.27, 144.793, 112.721, 116.802"	"2110.95, 2512.7, 1447.93, 1127.21, 1168.02"	"244.1, 128.144, 299.132, 272.259, 253.284"	1000.0	1010.0	943334.1826116191
172	Union{Nothing, Int64}"23, 83, 22, 173, 88, 180"	"46.6042, 182.722, 123.048, 59.9209, 180.116, 45.3442"	"466.042, 1827.22, 1230.48, 599.209, 1801.16, 453.442"	"184.329, 212.953, 181.957, 166.111, 125.176, 213.077"	1000.0	1010.0	559591.5466408847
173	Union{Nothing, Int64}"23, 172, 88, 89, 48"	"271.89, 59.9209, 86.041, 146.986, 143.907"	"2718.9, 599.209, 860.41, 1469.86, 1439.07"	"35.4683, 166.111, 242.825, 142.021, 191.175"	1000.0	1010.0	97968.08796242182
174	Union{Nothing, Int64}"180, 49, 306, 302, 57"	"172.221, 79.2812, 109.258, 157.51, 48.9348"	"1722.21, 792.812, 1092.58, 1575.1, 489.348"	"43.8608, 116.726, 75.3865, 46.9674, 300.556"	1000.0	1010.0	197987.99374381034
175	Union{Nothing, Int64}"84, 86, 176, 185, 187, 193, 315"	"135.509, 173.037, 51.6328, 53.3564, 56.5916, 126.915, 81.816"	"1355.09, 1730.37, 516.328, 533.564, 565.916, 1269.15, 818.16"	"232.355, 89.9444, 210.642, 210.238, 218.083, 237.228, 196.573"	1000.0	1010.0	635717.5539124133
176	Union{Nothing, Int64}"84, 175, 182, 86, 87"	"152.371, 51.6328, 123.856, 109.688, 123.194"	"1523.71, 516.328, 1238.56, 1096.88, 1231.94"	"123.357, 210.642, 167.192, 158.808, 131.381"	1000.0	1010.0	62601.62629980501
177	Union{Nothing, Int64}"301, 303, 62, 178"	"73.3195, 198.506, 94.477, 116.18"	"733.195, 1985.06, 944.77, 1161.8"	"294.735, 182.332, 249.0, 260.031"	1000.0	1010.0	2.245075153139264e6
178	Union{Nothing, Int64}"301, 177, 304"	"288.058, 116.18, 120.921"	"2880.58, 1161.8, 1209.21"	"139.014, 260.031, 274.729"	1000.0	1010.0	2.30794906518179e6
179	Union{Nothing, Int64}"169, 168, 293, 143, 167, 123"	"137.219, 123.988, 57.6519, 24.2517, 59.0662, 156.973"	"1372.19, 1239.88, 576.519, 242.517, 590.662, 1569.73"	"105.005, 128.004, 175.071, 240.352, 142.088, 142.004"	1000.0	1010.0	2.1766387770138546e6
180	Union{Nothing, Int64}"83, 172, 338, 22, 49, 174, 302"	"45.8164, 45.3442, 2.49123, 267.55, 11.1749, 172.221, 172.64"	"458.164, 453.442, 24.9123, 2675.5, 111.749, 1722.21, 1726.4"	"406.361, 213.077, 329.354, 41.1702, 127.026, 43.8608, 79.9823"	1000.0	1010.0	1.4561784342026864e6
181	Union{Nothing, Int64}"275, 91, 132, 90, 34, 273"	"46.0207, 80.7459, 86.567, 141.031, 135.437, 62.1834"	"460.207, 807.459, 865.67, 1410.31, 1354.37, 621.834"	"161.969, 134.0, 168.19, 148.408, 123.762, 176.44"	1000.0	1010.0	19243.163179157767
182	Union{Nothing, Int64}"88, 84, 176, 87, 211, 310"	"217.384, 43.1753, 123.856, 84.6695, 145.267, 90.3092"	"2173.84, 431.753, 1238.56, 846.695, 1452.67, 903.092"	"159.226, 192.588, 167.192, 199.444, 176.799, 291.496"	1000.0	1010.0	180219.9548705076
183	Union{Nothing, Int64}"57, 91, 164, 165, 160, 275"	"263.295, 71.545, 318.386, 75.8254, 410.832, 123.194"	"2632.95, 715.45, 3183.86, 758.254, 4108.32, 1231.94"	"305.918, 313.5, 179.471, 496.315, 250.108, 237.605"	1000.0	1010.0	695986.4566861228
